,Country Name,Country Code,Year,GDP (current US$),GDP growth (annual %),"GNI, Atlas method (current US$)",Gross capital formation (% of GDP),High-technology exports (% of manufactured exports),"Immunization, measles (% of children ages 12-23 months)",Income share held by lowest 20%,"Industry (including construction), value added (% of GDP)","Inflation, GDP deflator (annual %)","Life expectancy at birth, total (years)",Population growth (annual %),Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),"School enrollment, primary and secondary (gross), gender parity index (GPI)","Total debt service (% of exports of goods, services and primary income)",income,gdp_growth,inequality,inflation,life_exp,poverty,school_enroll,income_num,gdp_growth_num,inequality_num,inflation_num,life_exp_num,poverty_num,school_enroll_num
437,Chad,TCD,2022,17828508289.6049,4.12969897676332,17553236855.9024,17.971522488907,,54.0,6.9,33.0636052300641,14.1477010983256,54.528,3.45668911084691,39.5,44.8,,7.62876857476669,low,high,medium,very low,very low,very low,,1.0,3.0,2.0,0.0,0.0,0.0,2.0
438,Chad,TCD,2023,18340233748.8805,3.98004368401293,18617038030.3435,19.3001907209327,,63.0,,30.749163725071,-3.79374736446792,55.069,4.57399213394625,,,,8.45544809695257,low,high,,very high,very low,,,1.0,3.0,2.0,4.0,0.0,1.0,2.0
439,Chad,TCD,2024,19518819751.283,4.19925854085865,19116228243.4606,26.7898570855335,,66.0,,28.6836279280408,2.09943164850526,,4.94853027382671,,,,,low,high,,high,,,,1.0,3.0,2.0,3.0,1.0,1.0,2.0
440,Channel Islands,CHI,2015,10109273770.329,0.374367083829384,,,,,,,3.03415136326961,81.4,0.446380040967648,,,,,,very low,,medium,very high,,,2.0,0.0,,2.0,4.0,,
441,Channel Islands,CHI,2016,9168857222.32574,1.21302407657195,,,,,,7.67577166610065,1.39650518174845,81.2,0.262115340226344,,,,,,low,,high,very high,,,2.0,1.0,,3.0,4.0,,
442,Channel Islands,CHI,2017,9170044517.20264,1.80648131383585,,,,,,8.01938108801916,3.06230638713929,81.0,0.265690188653133,,,,,,low,,medium,very high,,,2.0,1.0,,2.0,4.0,,
443,Channel Islands,CHI,2018,10026394043.6136,1.1222435658518,,,,,,7.92367533443251,4.30931215813087,81.1,0.38266747377841,,,,,,low,,medium,very high,,,2.0,1.0,,2.0,4.0,,
444,Channel Islands,CHI,2019,10031864649.0819,1.57335596156342,,,,,,7.93089515501041,2.95476644134244,81.2,0.417438625700863,,,,,,low,,medium,very high,,,2.0,1.0,,2.0,4.0,,
445,Channel Islands,CHI,2020,9439810769.23077,-8.89677926591959,,,,,,7.65409465237542,2.83334983295387,80.9,0.359172843142478,,,,,,very low,,medium,very high,,,2.0,0.0,,2.0,4.0,,
446,Channel Islands,CHI,2021,11157540109.8939,9.93680136985076,,,,,,8.86439875936375,0.21684063582002,80.3,0.30392604241618,,,,,,very high,,very high,very high,,,2.0,4.0,,4.0,4.0,,
447,Channel Islands,CHI,2022,11308272505.183,5.34196140375869,,,,,,8.38306788106733,7.35832232268851,81.0,0.283869921965387,,,,,,high,,very low,very high,,,2.0,3.0,,0.0,4.0,,
448,Channel Islands,CHI,2023,12507320838.3932,3.71500590367266,,,,,,8.22051703911843,5.75258289973107,81.1,0.284259058075622,,,,,,medium,,low,very high,,,2.0,2.0,,1.0,4.0,,
449,Channel Islands,CHI,2024,,,,,,,,,,,0.25906981677504,,,,,,,,,,,,2.0,,,,,,
450,Chile,CHL,2015,242450355830.884,2.15194249981184,254044371735.224,25.5994379460368,6.72253052606446,96.0,5.6,27.8806404106495,4.95436553002575,80.008,1.0215666887643,0.7,11.2,0.988600015640259,,high,low,low,low,very high,high,low,3.0,1.0,1.0,1.0,4.0,3.0,1.0
451,Chile,CHL,2016,249344863928.438,1.753038749071,243046025927.931,23.7087902931288,8.42437955941115,93.0,,26.7795650481896,4.56065603684756,80.295,1.2094154366484,,,0.988529980182648,,high,low,,low,very high,,low,3.0,1.0,2.0,1.0,4.0,3.0,1.0
452,Chile,CHL,2017,276154259981.097,1.35769537343957,244936721607.185,22.6366699629063,7.1060964752424,93.0,5.6,27.3811560671383,4.82819188620873,80.61,1.58394825779579,0.5,8.5,0.987600028514862,,high,low,low,low,very high,high,low,3.0,1.0,1.0,1.0,4.0,3.0,1.0
453,Chile,CHL,2018,295857562991.709,3.99002947789977,273178462221.411,24.203078424347,6.91141099413123,93.0,,27.8615227739821,1.59019973716229,80.559,1.78538584857741,,,0.98565000295639,,high,high,,high,very high,,low,3.0,3.0,2.0,3.0,4.0,3.0,1.0
454,Chile,CHL,2019,278285058719.466,0.634367533828438,282097292463.388,24.9390098912825,7.63288202076965,95.0,,27.1184422429165,2.56778721379496,80.324,1.59911795256016,,,0.982060015201569,,high,low,,high,very high,,low,3.0,1.0,2.0,3.0,4.0,3.0,1.0
455,Chile,CHL,2020,254042159309.311,-6.14347479224092,251017616877.927,21.0582071011998,15.9750583433893,91.0,4.9,29.8295676046618,9.66572269693961,79.349,0.896491953505063,1.7,10.7,0.979330003261566,,high,very low,very low,very low,high,medium,low,3.0,0.0,0.0,0.0,3.0,2.0,1.0
456,Chile,CHL,2021,315325547162.072,11.3149204879049,287702978790.467,24.1061176490995,12.4417748590856,92.0,,30.860053303873,6.86882637051349,78.876,0.441498091207504,,,,,high,very high,,low,high,,,3.0,4.0,2.0,1.0,3.0,3.0,2.0
457,Chile,CHL,2022,301226575540.242,2.15399356192458,301825433784.235,25.7984190064455,6.93672684116693,94.0,5.9,31.0330474006021,7.5601573866271,79.176,0.495789591494285,0.5,6.5,,,high,low,low,very low,high,high,,3.0,1.0,1.0,0.0,3.0,3.0,2.0
458,Chile,CHL,2023,335518054097.637,0.521367977246825,313510258028.243,23.3620550113744,10.7195633423709,94.0,,28.8030257311404,6.58777169908957,81.167,0.53962870957127,,,,,high,low,,low,very high,,,3.0,1.0,2.0,1.0,4.0,3.0,2.0
459,Chile,CHL,2024,330267137371.592,2.64431154871538,311279825283.339,23.2396642941548,8.31650307450688,93.0,,30.0858422756464,7.71495965879036,,0.537425495656651,,,,,high,medium,,very low,,,,3.0,2.0,2.0,0.0,3.0,3.0,2.0
460,China,CHN,2015,11280814787468.9,6.97878002657477,11087246938146.4,42.7349872564364,30.4312672747562,99.0,6.4,40.0475902161032,0.137261200602396,76.975,0.581456146657648,3.0,5.7,1.01157999038696,4.90274889592115,very high,very high,low,very high,high,low,high,4.0,4.0,1.0,4.0,3.0,1.0,3.0
461,China,CHN,2016,11456024084962.0,6.77555562837017,11604134912471.2,42.1386166189127,30.2545232296357,99.0,6.5,38.811156093921,1.47744121334065,77.214,0.573050906069647,2.2,4.5,1.01013994216919,6.91875543607767,very high,very high,low,high,high,medium,high,4.0,4.0,1.0,3.0,3.0,2.0,3.0
462,China,CHN,2017,12537559062282.9,6.8912663621211,12332590581343.7,42.5497375507577,30.9118639785891,99.0,6.4,39.129944350895,4.14602237470578,77.235,0.605245013482969,1.7,3.1,1.01321995258331,7.58735986967657,very high,very high,low,medium,high,medium,high,4.0,4.0,1.0,2.0,3.0,2.0,3.0
463,China,CHN,2018,14147765772963.8,6.75671800166833,13636874565685.7,43.313827489682,31.5481478595353,99.0,6.5,38.9777001747097,3.46789777292169,77.709,0.467672053461959,0.8,1.7,1.01431000232697,8.25271896595969,very high,very high,low,medium,high,high,high,4.0,4.0,1.0,2.0,3.0,3.0,3.0
464,China,CHN,2019,14560167101283.4,6.06850235053705,14797204989129.2,42.6695374085222,30.8186302968419,99.0,6.7,37.7642333162735,1.31550650702985,77.94,0.354740890170827,0.0,0.6,1.01529002189636,9.49516872239568,very high,very high,low,high,high,very high,high,4.0,4.0,1.0,3.0,3.0,4.0,3.0
465,China,CHN,2020,14996414166715.1,2.34018843078414,15153114476656.1,42.5723735094229,31.2766154241293,99.0,7.2,36.9115624066306,0.53000081660457,78.019,0.238040870229883,0.0,0.0,1.01286995410919,9.19478034214525,very high,low,medium,very high,high,very high,high,4.0,1.0,2.0,4.0,3.0,4.0,3.0
466,China,CHN,2021,18201698719564.0,8.57008513166322,17253947261998.4,42.6822612949312,30.2190732796596,99.0,7.4,38.0924722040717,4.47386132078888,78.117,0.0892522000412526,0.0,,1.01161003112793,8.68754451581172,very high,very high,medium,low,high,very high,high,4.0,4.0,2.0,1.0,3.0,4.0,3.0
467,China,CHN,2022,18316765021690.2,3.1341888719577,18595279821527.8,42.3554333470499,27.7650612563156,99.0,7.3,37.8945266620066,1.93427407840763,78.202,-0.0130995013525784,0.0,,,11.3335740725489,very high,medium,medium,high,high,very high,,4.0,2.0,2.0,3.0,3.0,4.0,2.0
468,China,CHN,2023,18270356654533.2,5.41484330099675,19392367650326.3,41.1297102455381,26.5682136542881,95.0,,36.7725030223561,-0.50570453916356,77.953,-0.103794531589067,,,,11.8307203396454,very high,high,,very high,high,,,4.0,3.0,2.0,4.0,3.0,2.0,2.0
469,China,CHN,2024,18743803170827.2,4.9773565917572,19253311945258.2,40.6111616668625,26.2777380479223,95.0,,36.4756594453045,-0.707200009795585,,-0.123063407363995,,,,8.59286077464029,very high,high,,very high,,,,4.0,3.0,2.0,4.0,2.0,2.0,2.0
470,Colombia,COL,2015,293492370193.166,2.95590137527523,348545494567.166,23.7736922946916,9.8493456203733,94.0,3.8,28.5894478881361,2.44932842052003,76.067,0.864942376762699,8.1,36.8,1.0215699672699,27.5983642105443,high,medium,very low,high,high,low,very high,3.0,2.0,0.0,3.0,3.0,1.0,4.0
471,Colombia,COL,2016,282720100286.228,2.08738250162794,311102697309.253,23.1674195572494,10.1857957756345,93.0,3.9,27.689162311787,5.14833430514589,76.228,0.990548549326914,8.0,36.8,1.01984000205994,33.1505406754278,high,low,very low,low,high,low,very high,3.0,1.0,0.0,1.0,3.0,1.0,4.0
472,Colombia,COL,2017,311866875156.879,1.35936086788746,290428821000.275,21.5993768407696,8.96236276389192,93.0,4.1,26.8148589146209,5.13373589963346,76.418,1.45147726169193,7.3,35.9,1.0140700340271,40.907772512707,high,low,very low,low,high,low,high,3.0,1.0,0.0,1.0,3.0,1.0,3.0
473,Colombia,COL,2018,334198218098.276,2.56432428277704,311265472385.815,21.1954755611258,7.22139251354653,95.0,4.0,26.8954667535946,4.63057967327826,76.579,1.83913784861099,7.4,35.5,1.01321005821228,40.7847562687225,high,medium,very low,low,high,low,high,3.0,2.0,0.0,1.0,3.0,1.0,3.0
474,Colombia,COL,2019,323031701192.84,3.18685539245533,330794134537.588,21.3806095458027,9.04845616228861,95.0,3.7,25.993426836769,4.00262054293638,76.793,1.78615507724394,8.8,36.5,1.01104998588562,32.9649350870865,high,medium,very low,medium,high,low,high,3.0,2.0,0.0,2.0,3.0,1.0,3.0
475,Colombia,COL,2020,270348342541.465,-7.18591413760859,296080308248.983,19.1281469366662,9.91355157220335,90.0,3.1,23.439238595813,1.48172462037553,74.757,1.43632167326968,13.5,43.1,1.00679004192352,50.7683360157448,high,very low,very low,high,medium,very low,high,3.0,0.0,0.0,3.0,2.0,0.0,3.0
476,Colombia,COL,2021,318524633225.395,10.8011981904878,322872875619.624,18.9169518896828,8.20914960906244,86.0,3.1,24.5553120236384,7.80211309545884,72.698,1.09642825395961,11.2,39.7,,44.6185424127,high,very high,very low,very low,medium,very low,,3.0,4.0,0.0,0.0,2.0,0.0,2.0
477,Colombia,COL,2022,345632492851.448,7.32827729427979,339395556322.041,19.7872446007318,8.40182637186439,88.0,3.2,26.1230022316952,14.9250366806978,76.508,1.06829295530618,9.3,36.6,,33.8039730673688,high,very high,very low,very low,high,low,,3.0,4.0,0.0,0.0,3.0,1.0,2.0
478,Colombia,COL,2023,366291836137.916,0.712380031974334,351813865866.174,16.4396849097732,8.59989159781141,93.0,3.4,24.6925648854384,6.9523623210511,77.725,1.12092864340999,7.7,34.6,,36.7182409709799,high,low,very low,low,high,low,,3.0,1.0,0.0,1.0,3.0,1.0,2.0
479,Colombia,COL,2024,418818154879.271,1.5983315366523,372103195554.683,16.8220284603038,9.02469704912672,93.0,,23.0607806747001,5.99783417221356,,1.07447920962035,,31.8,,42.9975933296769,high,low,,low,,,,3.0,1.0,2.0,1.0,3.0,3.0,2.0
480,Comoros,COM,2015,966029600.862227,1.14747399397193,1077015510.03701,13.6380402758518,3.22701996783337,81.0,,10.4084081560234,-0.522981120803166,64.473,2.11093338446849,,,,7.198585983012,very low,low,,very high,very low,,,0.0,1.0,1.5,4.0,0.0,1.0,3.0
481,Comoros,COM,2016,1012835493.19325,3.32039987961315,1049206486.91825,12.5606730066488,0.230530375770608,77.0,,9.85451807028183,1.71503276564016,64.792,2.05111578193354,,,,5.50330298674021,very low,medium,,high,very low,,,0.0,2.0,1.5,3.0,0.0,1.0,3.0
482,Comoros,COM,2017,1077439756.59451,3.81570211280726,1042484379.34831,13.4334433748138,27.3981291524228,75.0,,9.13735009601101,0.402552901358931,65.127,1.99257798738542,,,0.993130028247833,2.94478722866575,very low,medium,,very high,very low,,low,0.0,2.0,1.5,4.0,0.0,1.0,1.0
483,Comoros,COM,2018,1178530633.24599,3.64259587408398,1147849346.92802,14.868092932593,0.172607880378736,74.0,,8.87679585626469,0.956043171236658,65.401,1.95274153616222,,,1.02289998531342,4.78955193840012,very low,medium,,very high,very low,,very high,0.0,2.0,1.5,4.0,0.0,1.0,4.0
484,Comoros,COM,2019,1187915408.87243,1.76070164655727,1200419776.2387,12.7348062523346,3.03044600733887,76.0,,8.5310006225517,4.49211185756965,65.662,1.92385702700328,,,,6.05689709139567,very low,low,,low,low,,,0.0,1.0,1.5,1.0,1.0,1.0,3.0
485,Comoros,COM,2020,1218763671.26563,-0.195577456821965,1221542073.11567,11.8017625207878,0.574929085819981,75.0,,8.08945324004138,0.752940815018761,65.756,1.96199379762606,,44.8,,13.9191208828341,very low,very low,,very high,low,,,0.0,0.0,1.5,4.0,1.0,1.0,3.0
486,Comoros,COM,2021,1272238390.85864,2.0001921183449,1285842168.53066,13.5021643817496,0.206883909574449,68.0,,9.3792276382052,-1.16761306358634,65.201,1.97631988078353,,,,2.54156016580105,very low,low,,very high,very low,,,0.0,1.0,1.5,4.0,0.0,1.0,3.0
487,Comoros,COM,2022,1222485532.31976,2.60301031927843,1330384400.53536,13.3347943010824,0.307330846524193,71.0,,9.63879809359056,5.18555344072182,66.481,1.93837687010445,,,,2.72555793496297,very low,medium,,low,low,,,0.0,2.0,1.5,1.0,1.0,1.0,3.0
488,Comoros,COM,2023,1326836543.00797,2.99521564038136,1346793463.53483,13.0144879484644,3.13907204820087,70.0,,9.52779062082263,2.62932529188626,66.777,1.92327433672711,,,,11.5431570183404,very low,medium,,high,low,,,0.0,2.0,1.5,3.0,1.0,1.0,3.0
489,Comoros,COM,2024,1440991455.45188,3.3381010943571,1377139530.11556,11.7339416915408,,70.0,,9.55716190941501,4.98739489694636,,1.89182789744612,,,,17.3446983217314,very low,medium,,low,,,,0.0,2.0,1.5,1.0,1.0,1.0,3.0
490,"Congo, Dem. Rep.",COD,2015,40179574490.3032,6.35973756164829,36932044319.4685,28.2489760430453,2.60447930484844,65.0,,40.537636098592,-1.42088206059309,58.658,3.3022434270539,,,0.889490008354187,3.25710608430542,medium,very high,,very high,very low,,very low,2.0,4.0,1.0,4.0,0.0,2.0,0.0
491,"Congo, Dem. Rep.",COD,2016,38600224214.4728,0.393832798154563,38368509559.0102,25.730139110082,0.310225164953757,63.0,,38.655052456977,4.40590544590474,59.081,3.54100823238224,,,,3.59493327498272,medium,very low,,low,very low,,,2.0,0.0,1.0,1.0,0.0,2.0,2.0
492,"Congo, Dem. Rep.",COD,2017,37537521565.5308,4.24121047272719,38117915025.4036,27.5611277266771,0.18434368848256,65.0,,39.2934247373311,35.2227679864498,59.495,3.65684620577994,,,,2.95476624265172,medium,high,,very low,very low,,,2.0,3.0,1.0,0.0,0.0,2.0,2.0
493,"Congo, Dem. Rep.",COD,2018,46659954092.4862,6.07168870646615,41862200518.9186,28.6743449237541,0.246252589446654,64.0,,38.2165467089592,29.8390075940821,59.926,3.34726508426912,,,,2.01509020345538,medium,very high,,very low,very low,,,2.0,4.0,1.0,0.0,0.0,2.0,2.0
494,"Congo, Dem. Rep.",COD,2019,46845900350.0332,0.555384294580819,42467212714.4204,22.3026244777218,0.782215715734939,65.0,,34.4712510908167,1.39696273165086,60.242,3.1695285579572,,,,2.27805735573549,medium,low,,high,very low,,,2.0,1.0,1.0,3.0,0.0,2.0,2.0
495,"Congo, Dem. Rep.",COD,2020,46691989748.9186,0.775427992354622,46362377676.0094,21.848825739462,0.506820617005321,62.0,5.5,35.1616850161085,11.1110446609183,60.428,3.22098049233111,85.3,56.2,,1.93016671817991,medium,low,low,very low,very low,very low,,2.0,1.0,1.0,0.0,0.0,0.0,2.0
496,"Congo, Dem. Rep.",COD,2021,59067289573.5102,6.42961005647355,52539241506.2745,32.5613117581078,0.0782346689876282,55.0,,42.3529383597517,27.7920485075006,60.044,3.23790848096045,,,,1.42666404520974,medium,very high,,very low,very low,,,2.0,4.0,1.0,0.0,0.0,2.0,2.0
497,"Congo, Dem. Rep.",COD,2022,70422346142.2023,9.31116944064918,62171322678.7747,36.6858404848256,0.723158681595087,56.0,,41.9573891532378,9.98907682520658,60.979,3.2234019442495,,,,3.09413337623899,medium,very high,,very low,very low,,,2.0,4.0,1.0,0.0,0.0,2.0,2.0
498,"Congo, Dem. Rep.",COD,2023,69843655425.2929,8.5334898318451,71494764509.0125,34.0781273164972,0.199611665225369,52.0,,39.5009688150508,11.2860274867788,61.895,3.25963514299902,,,,1.6307320697536,medium,very high,,very low,very low,,,2.0,4.0,1.0,0.0,0.0,2.0,2.0
499,"Congo, Dem. Rep.",COD,2024,70962185790.7094,6.12675551779212,72704783102.1092,32.5446486830452,,55.0,,39.869084235537,10.5688415324853,,3.24257627586721,,,,1.32142230470742,medium,very high,,very low,,,,2.0,4.0,1.0,0.0,2.0,2.0,2.0
500,"Congo, Rep.",COG,2015,12434793867.3568,0.415193061293763,15680036449.6115,76.7823246780685,0.926253889837264,80.0,,48.6789561936062,-17.2539875449458,63.662,2.41638740919909,,,,8.09368231765128,low,very low,,very high,very low,,,1.0,0.0,2.0,4.0,0.0,1.0,2.0
501,"Congo, Rep.",COG,2016,10931328150.8478,-8.68524343913786,11826831604.3751,71.266855758205,1.15950410511852,67.0,,38.4474514101503,-3.50248728902629,63.911,2.42169941927317,,,,7.82824894809077,low,very low,,very high,very low,,,1.0,0.0,2.0,4.0,0.0,1.0,2.0
502,"Congo, Rep.",COG,2017,11834473039.3645,-5.59477371915547,9326600453.48378,45.8944862253605,2.00657411112222,70.0,,45.9671895089887,12.3656768528042,64.203,2.43024073423953,,,,,low,very low,,very low,very low,,,1.0,0.0,2.0,0.0,0.0,1.0,2.0
503,"Congo, Rep.",COG,2018,14773900288.5135,-2.30431780125842,11333708128.0311,29.5270088622039,2.52474361763104,75.0,,54.391991835456,22.2344412921584,64.472,2.43884022378671,,,0.952297329902649,,low,very low,,very low,very low,,very low,1.0,0.0,2.0,0.0,0.0,1.0,0.0
504,"Congo, Rep.",COG,2019,13976637779.9763,1.12447391976529,12270544101.9093,25.9000965433665,6.34219069474197,73.0,,50.1286715725578,-1.31736650195613,63.152,2.40634419722279,,,,6.37938937317886,low,low,,very high,very low,,,1.0,1.0,2.0,4.0,0.0,1.0,2.0
505,"Congo, Rep.",COG,2020,11468687464.0046,-6.26777227963225,12850227586.213,23.7315670324983,4.54987327780387,68.0,,33.9517597969829,-13.9995678950009,64.391,2.39477691216791,,,,13.6490649444663,low,very low,,very high,very low,,,1.0,0.0,2.0,4.0,0.0,1.0,2.0
506,"Congo, Rep.",COG,2021,14825690210.9157,1.01507036990908,11998298068.2506,21.9769014632722,6.53711247460385,68.0,,42.893702942357,23.2907180099124,64.192,2.39414288318435,,,,6.37452308103295,low,low,,very low,very low,,,1.0,1.0,2.0,0.0,0.0,1.0,2.0
507,"Congo, Rep.",COG,2022,15817030154.6941,1.47535613247133,13072467559.2524,20.9792068255243,4.32722654163177,65.0,,49.2455523632312,18.2608987808466,65.0,2.39665300284304,,,,13.6272413104511,low,low,,very low,very low,,,1.0,1.0,2.0,0.0,0.0,1.0,2.0
508,"Congo, Rep.",COG,2023,15321055822.5167,1.90686426346754,14311603730.2202,25.2109559920067,3.15972234574724,65.0,,45.2236339577947,-7.56770228699291,65.772,2.41919038084212,,,,13.2898755561662,low,low,,very high,low,,,1.0,1.0,2.0,4.0,1.0,1.0,2.0
509,"Congo, Rep.",COG,2024,15719986076.6464,2.57966943921721,14422133500.1428,26.8446298603412,,72.0,,40.121557238814,-0.0134846390601666,,2.39829082784283,,,,13.5644191652699,low,medium,,very high,,,,1.0,2.0,2.0,4.0,1.0,1.0,2.0
510,Costa Rica,CRI,2015,56441920820.5194,3.65208096802883,51883343073.4961,18.8537264424501,16.9840779616817,93.0,4.3,19.9678784677773,3.95521539698855,80.407,1.06246520512643,2.4,23.6,1.01672005653381,,medium,medium,very low,medium,very high,medium,high,2.0,2.0,0.0,2.0,4.0,2.0,3.0
511,Costa Rica,CRI,2016,58847019609.6549,4.20432325175899,54371622126.1702,18.888940977993,18.4424705219172,93.0,4.2,19.6500112824728,1.95876480203574,79.988,1.01105286688192,2.4,22.9,1.02941000461578,,medium,high,very low,high,very high,medium,very high,2.0,3.0,0.0,3.0,4.0,2.0,4.0
512,Costa Rica,CRI,2017,60516044656.5206,4.1576989627609,56906070536.57,18.0648742424157,18.4952181840988,96.0,4.4,19.3145397059632,2.8588837280198,79.994,0.944345948457895,1.7,22.1,1.04103004932404,,medium,high,very low,medium,very high,medium,very high,2.0,3.0,0.0,2.0,4.0,2.0,4.0
513,Costa Rica,CRI,2018,62420164991.5374,2.6159044043379,59845792296.995,18.3698605660091,18.4668840173132,94.0,4.3,19.5581432647296,2.19247842793764,80.09,0.904494518403601,2.3,22.9,1.04136002063751,,medium,medium,very low,high,very high,medium,very high,2.0,2.0,0.0,3.0,4.0,2.0,4.0
514,Costa Rica,CRI,2019,64417670521.3545,2.41751181762513,61218526966.8029,16.0640851994464,17.5649349958823,95.0,4.4,19.2336569312753,2.56679211746589,80.296,0.838278384859255,1.7,23.9,1.04131996631622,,medium,low,very low,high,very high,medium,very high,2.0,1.0,0.0,3.0,4.0,2.0,4.0
515,Costa Rica,CRI,2020,62395610760.0492,-4.27335432161462,58916280571.0138,16.1630546690345,15.681961032421,95.0,4.0,20.3678511278951,0.772593247062218,79.725,0.6929953994471,3.4,30.0,1.05157005786896,,medium,very low,very low,very high,very high,low,very high,2.0,0.0,0.0,4.0,4.0,1.0,4.0
516,Costa Rica,CRI,2021,64960725734.1965,7.93576224743147,63892747142.3682,18.5817848852788,16.9670005542705,89.0,4.3,20.6057923603832,2.37413082580539,78.05,0.508564932290693,2.2,26.2,,,medium,very high,very low,high,high,medium,,2.0,4.0,0.0,3.0,3.0,2.0,2.0
517,Costa Rica,CRI,2022,69243626028.5936,4.55149177958398,67119511464.0747,17.6973336496207,21.9748960011818,90.0,4.5,20.6464381116167,6.28038513680281,79.316,0.429453043658398,1.6,25.5,,,medium,high,very low,low,high,medium,,2.0,3.0,0.0,1.0,3.0,2.0,2.0
518,Costa Rica,CRI,2023,86497941439.0174,5.11192183224598,72788330406.7846,15.2565937229937,24.177789153066,93.0,4.5,20.459253835237,-0.087922596921004,80.799,0.46646444898736,1.5,24.4,,,medium,high,very low,very high,very high,medium,,2.0,3.0,0.0,4.0,4.0,2.0,2.0
519,Costa Rica,CRI,2024,95350423176.5962,4.32122429646145,80152107545.779,15.669024509728,22.8587994049653,93.0,4.6,19.7069225452506,0.0471064467883764,,0.476482848761595,1.3,20.3,,,medium,high,very low,very high,,medium,,2.0,3.0,0.0,4.0,2.0,2.0,2.0
520,Cote d'Ivoire,CIV,2015,45815005169.2651,7.19494942728191,47540059401.8622,23.3881494701744,7.2097220855326,67.0,5.7,20.1215578301808,4.77568237270827,58.281,2.88906178023194,47.5,44.4,0.818220019340515,6.35864533484013,medium,very high,low,low,very low,very low,very low,2.0,4.0,1.0,1.0,0.0,0.0,0.0
521,Cote d'Ivoire,CIV,2016,48407761036.8238,7.17275963956332,48916733337.103,23.1954091913848,8.59367223098391,73.0,,20.820713814142,-1.17983243565696,58.814,2.90076810314127,,,0.833500027656555,12.9728634799211,medium,very high,,very high,very low,,very low,2.0,4.0,1.0,4.0,0.0,2.0,0.0
522,Cote d'Ivoire,CIV,2017,52512343996.69,7.41076242592504,50063915043.6004,20.8188163794498,7.01554066796367,70.0,,19.8085626532407,-1.04167724817084,59.315,2.82237176165589,,,0.850669980049133,17.0951138013737,medium,very high,,very high,very low,,very low,2.0,4.0,1.0,4.0,0.0,2.0,0.0
523,Cote d'Ivoire,CIV,2018,58522477786.6889,4.84314605889178,55125815646.735,22.2527904990641,6.55999280073843,74.0,7.0,19.1116818893978,1.68197647173226,59.795,2.69696827034562,22.7,39.5,0.867879986763,12.3155204491884,medium,high,medium,high,very low,very low,very low,2.0,3.0,2.0,3.0,0.0,0.0,0.0
524,Cote d'Ivoire,CIV,2019,60382894697.3557,6.72137167584978,59848852036.5625,21.9899384954404,11.2315188507649,71.0,,21.6420400540965,1.98335249260808,60.274,2.61916841176218,,,0.884140014648438,21.1857500643047,medium,very high,,high,very low,,very low,2.0,4.0,1.0,3.0,0.0,2.0,0.0
525,Cote d'Ivoire,CIV,2020,63027852805.4204,0.699728593494228,61171952028.0076,21.7428934104601,5.11294024947147,63.0,,20.7022034045474,1.82838309372076,60.14,2.53019803537112,,,0.898069977760315,17.9986903027955,medium,low,,high,very low,,very low,2.0,1.0,1.0,3.0,0.0,2.0,0.0
526,Cote d'Ivoire,CIV,2021,72794636653.7793,7.06332910205232,68303480072.2676,23.5753170688856,3.86336645370502,65.0,7.6,22.1030350664638,3.93013137544369,60.29,2.47398737434864,20.9,37.5,0.915130019187927,10.3219763867472,medium,very high,high,medium,very low,very low,very low,2.0,4.0,3.0,2.0,0.0,0.0,0.0
527,Cote d'Ivoire,CIV,2022,70922824813.9102,6.39988362720531,74090311633.5621,27.4853115364793,3.55657032872416,62.0,,23.0445423474416,3.00000062873427,61.562,2.51622934953513,,,,12.9116655451909,medium,very high,,medium,very low,,,2.0,4.0,1.0,2.0,0.0,2.0,2.0
528,Cote d'Ivoire,CIV,2023,80780312569.1646,6.60000045223954,78290366533.7547,24.5444478808032,4.41310726011773,70.0,,23.9006374307143,3.90243671754979,61.944,2.50384681190665,,,,20.0502096444777,medium,very high,,medium,very low,,,2.0,4.0,1.0,2.0,0.0,2.0,2.0
529,Cote d'Ivoire,CIV,2024,87113179149.284,6.01953461940062,80891116020.9619,20.8700396792272,5.25759412069948,75.0,,24.0438599104554,1.67910309813561,,2.43618201263834,,,,24.7283736134001,medium,very high,,high,,,,2.0,4.0,1.0,3.0,2.0,2.0,2.0
530,Croatia,HRV,2015,50998893384.8289,2.31998692708386,56367292972.8825,19.4788535135042,10.7066240086763,93.0,7.3,20.3701373622843,0.123860190567626,77.2756097560976,-1.19410185876662,0.7,19.5,1.03193998336792,,medium,low,medium,very high,high,high,very high,2.0,1.0,2.0,4.0,3.0,3.0,4.0
531,Croatia,HRV,2016,52650714171.8617,3.46646114288178,53735788580.7602,19.8968461847519,14.4016994474882,90.0,7.3,20.2769414390036,0.0144609115417182,77.9219512195122,-1.08634598144505,0.9,20.0,1.03201997280121,,medium,medium,medium,very high,high,medium,very high,2.0,2.0,2.0,4.0,3.0,2.0,4.0
532,Croatia,HRV,2017,56182782585.9052,3.28396321643012,53953960805.0446,20.8394179953997,8.73810136016396,89.0,7.4,19.7721853620712,1.23051587786904,77.7268292682927,-1.60675520461679,0.6,19.3,1.03298997879028,,medium,medium,medium,high,high,high,very high,2.0,2.0,2.0,3.0,3.0,3.0,4.0
